strike_id,country,date_str,president,location,coords_raw,latitude,longitude,total_deaths_min,total_deaths_max,civilian_deaths_min,civilian_deaths_max,children_deaths,injured_min,injured_max,total_deaths,civilian_deaths,civilians_uncertain,date,year,month,civilians_forced
AFG314,Afghanistan,02-08-2017,Trump,"Pekhar Khor area and Nari Oba area, Achin and Haska Mena, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,11.0,11.0,0.0,0.0,0,0,6,11.0,0.0,False,2017-08-02,2017,8,False
AFG315,Afghanistan,02-10-2017,Trump,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,0.0,68.0,0.0,26.0,0,19,0,68.0,26.0,False,2017-10-02,2017,10,False
AFG316,Afghanistan,02-11-2017,Trump,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2017-11-02,2017,11,False
AFG323,Afghanistan,03-01-2017,Trump,"Chaknoro, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.95468,6.0,6.0,0.0,0.0,0,0,1,6.0,0.0,False,2017-01-03,2017,1,False
AFG324,Afghanistan,03-09-2017,Trump,"Lam, Between Nish and Khakriz districts, Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,20.0,20.0,0.0,0.0,0,0,0,20.0,0.0,False,2017-09-03,2017,9,False
AFG331,Afghanistan,04-04-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,3.0,3.0,3.0,3.0,2,2,4,3.0,3.0,False,2017-04-04,2017,4,False
AFG332,Afghanistan,04-09-2017,Trump,"Narkh, Maidan Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2017-09-04,2017,9,False
AFG341,Afghanistan,05-05-2017,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2017-05-05,2017,5,False
AFG342,Afghanistan,05-06-2017,Trump,"Maidan Shahr, Maidan Wardak, Afghanistan","34.361059,68.840692",34.361059,68.840692,5.0,6.0,0.0,0.0,0,0,6,6.0,0.0,False,2017-06-05,2017,6,False
AFG343,Afghanistan,05-08-2017,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,0.0,50.0,0.0,0.0,0,0,0,50.0,0.0,False,2017-08-05,2017,8,False
AFG351,Afghanistan,06-03-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2017-03-06,2017,3,False
AFG352,Afghanistan,06-08-2017,Trump,"Nargose and Chenar area, Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,10.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2017-08-06,2017,8,False
AFG353,Afghanistan,06-09-2017,Trump,"Loy Bagh, Nad Ali, Helmand, Afghanistan","31.626619,64.254318",31.626619,64.254318,2.0,10.0,0.0,0.0,0,0,0,10.0,0.0,False,2017-09-06,2017,9,False
AFG358,Afghanistan,07-01-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,11.0,11.0,0.0,0.0,0,0,0,11.0,0.0,False,2017-01-07,2017,1,False
AFG359,Afghanistan,07-01-2017,Trump,"Merkikhel, Sherzad, Nangarhar, Afghanistan","34.273230,70.074131",34.27323,70.074131,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2017-01-07,2017,1,False
AFG360,Afghanistan,07-02-2017,Trump,"Ainak, Loykahal, Zhawar Sahib, Nawar, Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1.0,42.0,0.0,0.0,0,0,0,42.0,0.0,False,2017-02-07,2017,2,False
AFG361,Afghanistan,07-02-2017,Trump,"Zabar village, Gropshash area, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,15.0,15.0,0.0,0.0,0,0,9,15.0,0.0,False,2017-02-07,2017,2,False
AFG362,Afghanistan,07-07-2017,Trump,"Oghz, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,14.0,14.0,0.0,0.0,0,0,11,14.0,0.0,False,2017-07-07,2017,7,False
AFG363,Afghanistan,07-08-2017,Trump,"Mamozo area, Zurmat, Paktia, Afghanistan","33.330066,69.192391",33.330066,69.192391,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2017-08-07,2017,8,False
AFG364,Afghanistan,07-08-2017,Trump,"Dawlatzai, Zurmat, Paktia, Afghanistan","33.330066,69.192391",33.330066,69.192391,7.0,16.0,0.0,1.0,0,0,0,16.0,1.0,False,2017-08-07,2017,8,False
AFG365,Afghanistan,07-09-2017,Trump,"Amber, Qaghayio, Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2017-09-07,2017,9,False
AFG366,Afghanistan,07-11-2017,Trump,"Janat Bagh, Khan Abad, Kunduz, Afghanistan","36.681449,69.114905",36.681449,69.114905,5.0,5.0,0.0,0.0,0,0,1,5.0,0.0,False,2017-11-07,2017,11,False
AFG367,Afghanistan,07-11-2017,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,5.0,11.0,0.0,0.0,0,0,0,11.0,0.0,False,2017-11-07,2017,11,False
AFG377,Afghanistan,08-04-2017,Trump,"Piri, Musa Khil, Khost, Afghanistan","33.539910,69.788262",33.53991,69.788262,50.0,50.0,0.0,0.0,0,0,3,50.0,0.0,False,2017-04-08,2017,4,False
AFG378,Afghanistan,08-05-2017,Trump,"Aigal area, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2017-05-08,2017,5,False
AFG379,Afghanistan,08-07-2017,Trump,"Gilan, Ghazni, Afghanistan","34.283333,69.566667",34.283333,69.566667,2.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2017-07-08,2017,7,False
AFG380,Afghanistan,08-09-2017,Trump,"Masoom area, Alishang district, Laghman, Afghanistan","34.783249,70.107996",34.783249,70.107996,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2017-09-08,2017,9,False
AFG381,Afghanistan,08-10-2017,Trump,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,0.0,21.0,0.0,16.0,0,2,0,21.0,16.0,False,2017-10-08,2017,10,False
AFG382,Afghanistan,08-10-2017,Trump,"Darah Ye Pech, Kunar, Afghanistan","34.872898,71.155620",34.872898,71.15562,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2017-10-08,2017,10,False
AFG383,Afghanistan,08-11-2017,Trump,"Maidan Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,9.0,9.0,0.0,0.0,0,0,0,9.0,0.0,False,2017-11-08,2017,11,False
AFG384,Afghanistan,08-12-2017,Trump,"Shorshorak, Nawa, Helmand, Afghanistan","32.402668,67.856978",32.402668,67.856978,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2017-12-08,2017,12,False
AFG391,Afghanistan,09-04-2017,Trump,"Jarji village, Qarabagh, Kabul, Afghanistan","34.846275,69.216232",34.846275,69.216232,0.0,2.0,0.0,2.0,0,0,0,2.0,2.0,False,2017-04-09,2017,4,False
AFG392,Afghanistan,09-04-2017,Trump,"Chapa Dara, Manogi, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,12.0,12.0,0.0,0.0,0,0,0,12.0,0.0,False,2017-04-09,2017,4,False
AFG393,Afghanistan,09-05-2017,Trump,"Zenikhel, Nadir Shahwali Kot, Khost, Afghanistan","32.074077,66.141526",32.074077,66.141526,6.0,6.0,0.0,0.0,0,0,1,6.0,0.0,False,2017-05-09,2017,5,False
AFG394,Afghanistan,09-09-2017,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2017-09-09,2017,9,False
AFG403,Afghanistan,10-10-2017,Trump,"Ghol Pala, Raghistan, Badakhshan, Afghanistan","37.7203194,70.0674579",37.7203194,70.0674579,0.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2017-10-10,2017,10,False
AFG404,Afghanistan,10-10-2017,Trump,"Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2017-10-10,2017,10,False
AFG405,Afghanistan,10-11-2017,Trump,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2017-11-10,2017,11,False
AFG406,Afghanistan,10-11-2017,Trump,"Bokra area, Syed Karim, Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,11.0,11.0,0.0,0.0,0,0,2,11.0,0.0,False,2017-11-10,2017,11,False
AFG407,Afghanistan,10-11-2017,Trump,"Wach Ghrak area, Ahmadabad, Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,4.0,4.0,0.0,0.0,0,0,3,4.0,0.0,False,2017-11-10,2017,11,False
AFG408,Afghanistan,10-12-2017,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,0.0,20.0,0.0,0.0,0,0,0,20.0,0.0,False,2017-12-10,2017,12,False
AFG412,Afghanistan,11-04-2017,Trump,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,10.0,80.0,10.0,55.0,0,0,0,80.0,55.0,False,2017-04-11,2017,4,False
AFG413,Afghanistan,11-04-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,15.0,15.0,0.0,0.0,0,0,0,15.0,0.0,False,2017-04-11,2017,4,False
AFG414,Afghanistan,11-05-2017,Trump,"Kohsin, Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,4.0,4.0,0.0,0.0,0,0,7,4.0,0.0,False,2017-05-11,2017,5,False
AFG415,Afghanistan,11-05-2017,Trump,"Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2017-05-11,2017,5,False
AFG423,Afghanistan,12-01-2017,Trump,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,4.0,4.0,0.0,0.0,0,0,8,4.0,0.0,False,2017-01-12,2017,1,False
AFG424,Afghanistan,12-01-2017,Trump,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2017-01-12,2017,1,False
AFG425,Afghanistan,12-02-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2017-02-12,2017,2,False
AFG426,Afghanistan,12-03-2017,Trump,"Peshogan and Abdul Khel äó†areas, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2017-03-12,2017,3,False
AFG427,Afghanistan,12-04-2017,Trump,"Between Musa Qala and Greskh, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2017-04-12,2017,4,False
AFG428,Afghanistan,12-05-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,25.0,25.0,0.0,0.0,0,0,0,25.0,0.0,False,2017-05-12,2017,5,False
AFG429,Afghanistan,12-07-2017,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2017-07-12,2017,7,False
AFG430,Afghanistan,12-08-2017,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2017-08-12,2017,8,False
AFG431,Afghanistan,12-09-2017,Trump,"Zabzak, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,8.0,8.0,0.0,0.0,0,0,3,8.0,0.0,False,2017-09-12,2017,9,False
AFG434,Afghanistan,01-11-2018,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,70.667034,8.0,13.0,0.0,0.0,0,0,0,13.0,0.0,False,2018-11-01,2018,11,False
AFG440,Afghanistan,02-02-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-02-02,2018,2,False
AFG441,Afghanistan,02-04-2018,Trump,"Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-04-02,2018,4,False
AFG442,Afghanistan,02-04-2018,Trump,"Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-04-02,2018,4,False
AFG445,Afghanistan,03-07-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,12.0,21.0,0.0,1.0,0,1,0,21.0,1.0,False,2018-07-03,2018,7,False
AFG446,Afghanistan,03-08-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-08-03,2018,8,False
AFG447,Afghanistan,03-09-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-09-03,2018,9,False
AFG448,Afghanistan,03-11-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,0.0,25.0,0.0,0.0,0,0,0,25.0,0.0,False,2018-11-03,2018,11,False
AFG455,Afghanistan,04-01-2018,Trump,"Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-01-04,2018,1,False
AFG456,Afghanistan,04-03-2018,Trump,"Farah and Nimroz, Afghanistan","32.495328,62.262662",32.495328,62.262662,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-03-04,2018,3,False
AFG457,Afghanistan,04-05-2018,Trump,"Bal Chiragh, Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-05-04,2018,5,False
AFG458,Afghanistan,04-12-2018,Trump,"Omana, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,7.0,7.0,0.0,0.0,0,0,3,7.0,0.0,False,2018-12-04,2018,12,False
AFG459,Afghanistan,04-12-2018,Trump,"Warduj, Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-12-04,2018,12,False
AFG463,Afghanistan,05-09-2018,Trump,"Sanga Khair, Maqur, Badghis, Afghanistan","32.884051,67.904670",32.884051,67.90467,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2018-09-05,2018,9,False
AFG464,Afghanistan,05-09-2018,Trump,"Surgol, Zazi Aryub, Paktia, Afghanistan","33.966154,69.806132",33.966154,69.806132,35.0,35.0,0.0,0.0,0,0,0,35.0,0.0,False,2018-09-05,2018,9,False
AFG475,Afghanistan,04-06-2018,Trump,"Aloza, Pul e 'Alam, Logar, Afghanistan","33.999937,69.019531",33.999937,69.019531,0.0,13.0,0.0,0.0,0,0,0,13.0,0.0,False,2018-06-04,2018,6,False
AFG479,Afghanistan,07-01-2018,Trump,"Payin, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-01-07,2018,1,False
AFG480,Afghanistan,07-03-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,0.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-03-07,2018,3,False
AFG481,Afghanistan,07-12-2018,Trump,"Zurmat, Paktia, Afghanistan","33.435888,69.031453",33.435888,69.031453,0.0,37.0,0.0,11.0,0,3,0,37.0,11.0,False,2018-12-07,2018,12,False
AFG485,Afghanistan,08-07-2018,Trump,"Azra, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,9.0,14.0,0.0,0.0,0,0,0,14.0,0.0,False,2018-07-08,2018,7,False
AFG486,Afghanistan,08-10-2018,Trump,"Ghazni City, Ghazni, Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-10-08,2018,10,False
AFG492,Afghanistan,09-08-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-08-09,2018,8,False
AFG493,Afghanistan,09-09-2018,Trump,"Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,2018-09-09,2018,9,False
AFG494,Afghanistan,09-10-2018,Trump,"Nawah, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,30.0,30.0,0.0,0.0,0,0,0,30.0,0.0,False,2018-10-09,2018,10,False
AFG502,Afghanistan,10-05-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,30.0,30.0,0.0,0.0,0,0,0,30.0,0.0,False,2018-05-10,2018,5,False
AFG503,Afghanistan,09-04-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,9.0,9.0,0.0,0.0,0,0,0,9.0,0.0,False,2018-04-09,2018,4,False
AFG504,Afghanistan,09-04-2018,Trump,"Herat, Afghanistan","34.352865,62.204028",34.352865,62.204028,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-04-09,2018,4,False
AFG505,Afghanistan,09-04-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-04-09,2018,4,False
AFG506,Afghanistan,09-04-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-04-09,2018,4,False
AFG507,Afghanistan,09-04-2018,Trump,"Kunduz, Afghanistan","36.728590,68.868066",36.72859,68.868066,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-04-09,2018,4,False
AFG508,Afghanistan,09-04-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-04-09,2018,4,False
AFG509,Afghanistan,09-04-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-04-09,2018,4,False
AFG510,Afghanistan,09-05-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-05-09,2018,5,False
AFG511,Afghanistan,09-05-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-05-09,2018,5,False
AFG512,Afghanistan,09-05-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-05-09,2018,5,False
AFG513,Afghanistan,09-05-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-05-09,2018,5,False
AFG514,Afghanistan,09-05-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2018-05-09,2018,5,False
AFG515,Afghanistan,09-05-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-05-09,2018,5,False
AFG516,Afghanistan,09-06-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-06-09,2018,6,False
AFG517,Afghanistan,09-06-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-09,2018,6,False
AFG518,Afghanistan,09-06-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-09,2018,6,False
AFG519,Afghanistan,09-06-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-06-09,2018,6,False
AFG520,Afghanistan,09-06-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2018-06-09,2018,6,False
AFG521,Afghanistan,09-06-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-06-09,2018,6,False
AFG522,Afghanistan,09-06-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-06-09,2018,6,False
AFG523,Afghanistan,09-06-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-06-09,2018,6,False
AFG524,Afghanistan,09-07-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-07-09,2018,7,False
AFG525,Afghanistan,09-07-2018,Trump,"Kabul, Afghanistan","34.555349,69.207486",34.555349,69.207486,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-07-09,2018,7,False
AFG526,Afghanistan,09-07-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-07-09,2018,7,False
AFG527,Afghanistan,09-07-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,23.0,23.0,0.0,0.0,0,0,0,23.0,0.0,False,2018-07-09,2018,7,False
AFG528,Afghanistan,09-07-2018,Trump,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-07-09,2018,7,False
AFG529,Afghanistan,09-08-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,7.0,7.0,0.0,0.0,0,0,0,7.0,0.0,False,2018-08-09,2018,8,False
AFG530,Afghanistan,09-08-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-08-09,2018,8,False
AFG531,Afghanistan,09-08-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-08-09,2018,8,False
AFG532,Afghanistan,09-09-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5.0,5.0,0.0,0.0,0,0,0,5.0,0.0,False,2018-09-09,2018,9,False
AFG533,Afghanistan,09-09-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-09-09,2018,9,False
AFG534,Afghanistan,09-09-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-09-09,2018,9,False
AFG535,Afghanistan,09-09-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-09-09,2018,9,False
AFG536,Afghanistan,09-09-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,8.0,8.0,0.0,0.0,0,0,0,8.0,0.0,False,2018-09-09,2018,9,False
AFG537,Afghanistan,09-09-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-09-09,2018,9,False
AFG538,Afghanistan,09-09-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2018-09-09,2018,9,False
AFG539,Afghanistan,09-10-2018,Trump,"Nawah, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,2.0,2.0,30.0,30.0,0,0,0,2.0,2.0,False,2018-10-09,2018,10,True
AFG540,Afghanistan,09-10-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2018-10-09,2018,10,False
AFG541,Afghanistan,09-10-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,6.0,6.0,0.0,0.0,0,0,0,6.0,0.0,False,2018-10-09,2018,10,False
AFG542,Afghanistan,09-10-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-10-09,2018,10,False
AFG543,Afghanistan,09-10-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-10-09,2018,10,False
AFG544,Afghanistan,09-10-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,14.0,14.0,0.0,0.0,0,0,0,14.0,0.0,False,2018-10-09,2018,10,False
AFG545,Afghanistan,09-10-2018,Trump,"Sar e Pul, Afghanistan","35.670747,66.046353",35.670747,66.046353,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-10-09,2018,10,False
AFG546,Afghanistan,09-11-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-11-09,2018,11,False
AFG547,Afghanistan,09-11-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-11-09,2018,11,False
AFG548,Afghanistan,09-11-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.14558,2.0,2.0,0.0,0.0,0,0,0,2.0,0.0,False,2018-11-09,2018,11,False
AFG549,Afghanistan,09-11-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1.0,1.0,0.0,0.0,0,0,0,1.0,0.0,False,2018-11-09,2018,11,False
AFG550,Afghanistan,09-11-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,4.0,4.0,0.0,0.0,0,0,0,4.0,0.0,False,2018-11-09,2018,11,False
AFG551,Afghanistan,09-11-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3.0,3.0,0.0,0.0,0,0,0,3.0,0.0,False,2018-11-09,2018,11,False
